FID,fid,the_geom,NAME,UNIT,VILCODE,EACODE,TACODE,DISTCODE,TANAME,DISTRICT,UTMEAST,UTMNORTH,X_COORD,Y_COORD
mw_villagespoints.34552,34552,POINT (35.0296442071483 -15.63127952042049),Tipasi,Vil,30501031069,30501031,30501,305,TA Kapeni,Blantyre,717587.75,8270811,35.02946,-15.61289
mw_villagespoints.34553,34553,POINT (35.0296442071483 -15.63127952042049),Undani,Vil,30501031093,30501031,30501,305,TA Kapeni,Blantyre,717587.75,8270811,35.02946,-15.61289
mw_villagespoints.34554,34554,POINT (35.0296442071483 -15.63127952042049),Mazale,Vil,30501031106,30501031,30501,305,TA Kapeni,Blantyre,717587.75,8270811,35.02946,-15.61289
mw_villagespoints.34555,34555,POINT (35.045773888935926 -15.640985427610872),Yoyola,Vil,30501032027,30501032,30501,305,TA Kapeni,Blantyre,719307.2188,8269720.25,35.04559,-15.6226
mw_villagespoints.34556,34556,POINT (35.045773888935926 -15.640985427610872),Wasili,Vil,30501032050,30501032,30501,305,TA Kapeni,Blantyre,719307.2188,8269720.25,35.04559,-15.6226
mw_villagespoints.34557,34557,POINT (35.045773888935926 -15.640985427610872),Mazale,Vil,30501032106,30501032,30501,305,TA Kapeni,Blantyre,719307.2188,8269720.25,35.04559,-15.6226
mw_villagespoints.34558,34558,POINT (35.045773888935926 -15.640985427610872),Kameza,Vil,30501032111,30501032,30501,305,TA Kapeni,Blantyre,719307.2188,8269720.25,35.04559,-15.6226
mw_villagespoints.34559,34559,POINT (35.045773888935926 -15.640985427610872),Mfumba Farm,Vil,30501032112,30501032,30501,305,TA Kapeni,Blantyre,719307.2188,8269720.25,35.04559,-15.6226
mw_villagespoints.34560,34560,POINT (35.055107126594855 -15.652088850217854),Kameza,Vil,30501033111,30501033,30501,305,TA Kapeni,Blantyre,720296.2188,8268481.75,35.05492,-15.6337
mw_villagespoints.34561,34561,POINT (35.055107126594855 -15.652088850217854),Zingwangwa,Vil,30501033144,30501033,30501,305,TA Kapeni,Blantyre,720296.2188,8268481.75,35.05492,-15.6337
mw_villagespoints.34562,34562,POINT (35.055107126594855 -15.652088850217854),Ching'amba B,Vil,30501033114,30501033,30501,305,TA Kapeni,Blantyre,720296.2188,8268481.75,35.05492,-15.6337
mw_villagespoints.34563,34563,POINT (35.055107126594855 -15.652088850217854),Chauwa,Vil,30501033136,30501033,30501,305,TA Kapeni,Blantyre,720296.2188,8268481.75,35.05492,-15.6337
mw_villagespoints.34564,34564,POINT (35.046169065112124 -15.659270086483096),Chingota,Vil,30501034119,30501034,30501,305,TA Kapeni,Blantyre,719330.0938,8267696.25,35.04599,-15.64088
mw_villagespoints.34565,34565,POINT (35.046169065112124 -15.659270086483096),Manja,Vil,30501034118,30501034,30501,305,TA Kapeni,Blantyre,719330.0938,8267696.25,35.04599,-15.64088
mw_villagespoints.34566,34566,POINT (35.046169065112124 -15.659270086483096),Chibwana,Vil,30501034117,30501034,30501,305,TA Kapeni,Blantyre,719330.0938,8267696.25,35.04599,-15.64088
mw_villagespoints.34567,34567,POINT (35.046169065112124 -15.659270086483096),Manese,Vil,30501034116,30501034,30501,305,TA Kapeni,Blantyre,719330.0938,8267696.25,35.04599,-15.64088
mw_villagespoints.34568,34568,POINT (35.046169065112124 -15.659270086483096),Likulu School,Vil,30501034120,30501034,30501,305,TA Kapeni,Blantyre,719330.0938,8267696.25,35.04599,-15.64088
mw_villagespoints.34569,34569,POINT (35.031942509486775 -15.647378146450706),Patsani,Vil,30501035105,30501035,30501,305,TA Kapeni,Blantyre,717817.1875,8269027,35.03176,-15.62899
mw_villagespoints.34570,34570,POINT (35.031942509486775 -15.647378146450706),Mazale,Vil,30501035106,30501035,30501,305,TA Kapeni,Blantyre,717817.1875,8269027,35.03176,-15.62899
mw_villagespoints.34571,34571,POINT (35.03055936935092 -15.662923535163637),Kachingwe Motel,Vil,30501036044,30501036,30501,305,TA Kapeni,Blantyre,717652.4063,8267308,35.03038,-15.64454
mw_villagespoints.34572,34572,POINT (35.03055936935092 -15.662923535163637),Nazombe,Vil,30501036053,30501036,30501,305,TA Kapeni,Blantyre,717652.4063,8267308,35.03038,-15.64454
mw_villagespoints.34573,34573,POINT (35.03055936935092 -15.662923535163637),Kaphuka,Vil,30501036054,30501036,30501,305,TA Kapeni,Blantyre,717652.4063,8267308,35.03038,-15.64454
mw_villagespoints.34574,34574,POINT (35.03055936935092 -15.662923535163637),Mwaiwathu Rest House,Vil,30501036123,30501036,30501,305,TA Kapeni,Blantyre,717652.4063,8267308,35.03038,-15.64454
mw_villagespoints.34575,34575,POINT (35.03055936935092 -15.662923535163637),Pricast Estate,Vil,30501036124,30501036,30501,305,TA Kapeni,Blantyre,717652.4063,8267308,35.03038,-15.64454
mw_villagespoints.34576,34576,POINT (35.03055936935092 -15.662923535163637),Mizenje,Vil,30501036126,30501036,30501,305,TA Kapeni,Blantyre,717652.4063,8267308,35.03038,-15.64454
mw_villagespoints.34577,34577,POINT (35.03055936935092 -15.662923535163637),Dimba,Vil,30501036035,30501036,30501,305,TA Kapeni,Blantyre,717652.4063,8267308,35.03038,-15.64454
mw_villagespoints.34578,34578,POINT (35.018962851440364 -15.664706929727664),Mizenje,Vil,30501037126,30501037,30501,305,TA Kapeni,Blantyre,716407.0717,8267122.5,35.01878,-15.64632
mw_villagespoints.34579,34579,POINT (35.018962851440364 -15.664706929727664),Galawanda,Vil,30501037129,30501037,30501,305,TA Kapeni,Blantyre,716407.0717,8267122.5,35.01878,-15.64632
mw_villagespoints.34580,34580,POINT (35.018962851440364 -15.664706929727664),Chombo,Vil,30501037130,30501037,30501,305,TA Kapeni,Blantyre,716407.0717,8267122.5,35.01878,-15.64632
mw_villagespoints.34581,34581,POINT (35.018962851440364 -15.664706929727664),Nazombe,Vil,30501037053,30501037,30501,305,TA Kapeni,Blantyre,716407.0717,8267122.5,35.01878,-15.64632
mw_villagespoints.34582,34582,POINT (35.018962851440364 -15.664706929727664),Mpasuka Chiunda,Vil,30501037143,30501037,30501,305,TA Kapeni,Blantyre,716407.0717,8267122.5,35.01878,-15.64632
mw_villagespoints.34583,34583,POINT (35.018962851440364 -15.664706929727664),Puli Mlinde,Vil,30501037131,30501037,30501,305,TA Kapeni,Blantyre,716407.0717,8267122.5,35.01878,-15.64632
mw_villagespoints.34584,34584,POINT (34.999278249261266 -15.656063962509647),Gomani,Vil,30501038084,30501038,30501,305,TA Kapeni,Blantyre,714305.4063,8268099,34.9991,-15.63768
mw_villagespoints.34585,34585,POINT (34.999278249261266 -15.656063962509647),Kuchombo,Vil,30501038107,30501038,30501,305,TA Kapeni,Blantyre,714305.4063,8268099,34.9991,-15.63768
mw_villagespoints.34586,34586,POINT (34.999278249261266 -15.656063962509647),Mpira,Vil,30501038109,30501038,30501,305,TA Kapeni,Blantyre,714305.4063,8268099,34.9991,-15.63768
mw_villagespoints.34587,34587,POINT (34.999278249261266 -15.656063962509647),Chigumula,Vil,30501038134,30501038,30501,305,TA Kapeni,Blantyre,714305.4063,8268099,34.9991,-15.63768
mw_villagespoints.34588,34588,POINT (34.999278249261266 -15.656063962509647),Mkwisa,Vil,30501038138,30501038,30501,305,TA Kapeni,Blantyre,714305.4063,8268099,34.9991,-15.63768
mw_villagespoints.34589,34589,POINT (34.999278249261266 -15.656063962509647),Chiwalo,Vil,30501038141,30501038,30501,305,TA Kapeni,Blantyre,714305.4063,8268099,34.9991,-15.63768
mw_villagespoints.34590,34590,POINT (34.999278249261266 -15.656063962509647),John Kwadya,Vil,30501038198,30501038,30501,305,TA Kapeni,Blantyre,714305.4063,8268099,34.9991,-15.63768
mw_villagespoints.34591,34591,POINT (34.97771485402354 -15.63572750542294),Peter,Vil,30501039082,30501039,30501,305,TA Kapeni,Blantyre,712014.1613,8270371.25,34.97754,-15.61734
mw_villagespoints.34592,34592,POINT (34.97771485402354 -15.63572750542294),Kateya,Vil,30501039138,30501039,30501,305,TA Kapeni,Blantyre,712014.1613,8270371.25,34.97754,-15.61734
mw_villagespoints.34593,34593,POINT (34.97771485402354 -15.63572750542294),Swanya,Vil,30501039139,30501039,30501,305,TA Kapeni,Blantyre,712014.1613,8270371.25,34.97754,-15.61734
mw_villagespoints.34594,34594,POINT (34.97771485402354 -15.63572750542294),Biyani,Vil,30501039039,30501039,30501,305,TA Kapeni,Blantyre,712014.1613,8270371.25,34.97754,-15.61734
mw_villagespoints.34595,34595,POINT (34.98191984221343 -15.662424960419296),Galawanda,Vil,30501040129,30501040,30501,305,TA Kapeni,Blantyre,712437.518,8267412.5,34.98174,-15.64404
mw_villagespoints.34596,34596,POINT (34.98191984221343 -15.662424960419296),Kunjawa,Vil,30501040133,30501040,30501,305,TA Kapeni,Blantyre,712437.518,8267412.5,34.98174,-15.64404
mw_villagespoints.34597,34597,POINT (34.98191984221343 -15.662424960419296),Jonathan,Vil,30501040057,30501040,30501,305,TA Kapeni,Blantyre,712437.518,8267412.5,34.98174,-15.64404
mw_villagespoints.34598,34598,POINT (34.98191984221343 -15.662424960419296),Kuchombo,Vil,30501040107,30501040,30501,305,TA Kapeni,Blantyre,712437.518,8267412.5,34.98174,-15.64404
mw_villagespoints.34599,34599,POINT (34.98191984221343 -15.662424960419296),Levi,Vil,30501040146,30501040,30501,305,TA Kapeni,Blantyre,712437.518,8267412.5,34.98174,-15.64404
mw_villagespoints.34600,34600,POINT (34.98191984221343 -15.662424960419296),Chiwalo,Vil,30501040141,30501040,30501,305,TA Kapeni,Blantyre,712437.518,8267412.5,34.98174,-15.64404
mw_villagespoints.34601,34601,POINT (34.98191984221343 -15.662424960419296),Kafere,Vil,30501040145,30501040,30501,305,TA Kapeni,Blantyre,712437.518,8267412.5,34.98174,-15.64404
mw_villagespoints.34602,34602,POINT (34.98191984221343 -15.662424960419296),Mpasuka Chiunda,Vil,30501040143,30501040,30501,305,TA Kapeni,Blantyre,712437.518,8267412.5,34.98174,-15.64404
mw_villagespoints.34603,34603,POINT (34.98191984221343 -15.662424960419296),Gavi,Vil,30501040140,30501040,30501,305,TA Kapeni,Blantyre,712437.518,8267412.5,34.98174,-15.64404
mw_villagespoints.34604,34604,POINT (34.99931019989264 -15.684203892440742),Gavi,Vil,30501041140,30501041,30501,305,TA Kapeni,Blantyre,714279.4688,8264984.75,34.99913,-15.66582
mw_villagespoints.34605,34605,POINT (34.99931019989264 -15.684203892440742),Mpasuka Chiunda,Vil,30501041143,30501041,30501,305,TA Kapeni,Blantyre,714279.4688,8264984.75,34.99913,-15.66582
mw_villagespoints.34606,34606,POINT (34.99931019989264 -15.684203892440742),Kafere,Vil,30501041145,30501041,30501,305,TA Kapeni,Blantyre,714279.4688,8264984.75,34.99913,-15.66582
mw_villagespoints.34607,34607,POINT (34.99931019989264 -15.684203892440742),Kunjawa,Vil,30501041133,30501041,30501,305,TA Kapeni,Blantyre,714279.4688,8264984.75,34.99913,-15.66582
mw_villagespoints.34608,34608,POINT (34.99931019989264 -15.684203892440742),Puli Mlinde,Vil,30501041131,30501041,30501,305,TA Kapeni,Blantyre,714279.4688,8264984.75,34.99913,-15.66582
mw_villagespoints.34609,34609,POINT (34.99931019989264 -15.684203892440742),Jonathan,Vil,30501041057,30501041,30501,305,TA Kapeni,Blantyre,714279.4688,8264984.75,34.99913,-15.66582
mw_villagespoints.34610,34610,POINT (34.99931019989264 -15.684203892440742),Galawanda,Vil,30501041129,30501041,30501,305,TA Kapeni,Blantyre,714279.4688,8264984.75,34.99913,-15.66582
mw_villagespoints.34611,34611,POINT (35.00140463012417 -15.689364582473132),Kunjawa,Vil,30501042133,30501042,30501,305,TA Kapeni,Blantyre,714498.625,8264411.5,35.00123,-15.67098
mw_villagespoints.34612,34612,POINT (35.00140463012417 -15.689364582473132),Magombo,Vil,30501042149,30501042,30501,305,TA Kapeni,Blantyre,714498.625,8264411.5,35.00123,-15.67098
mw_villagespoints.34613,34613,POINT (35.00140463012417 -15.689364582473132),Mpasuka Chiunda,Vil,30501042143,30501042,30501,305,TA Kapeni,Blantyre,714498.625,8264411.5,35.00123,-15.67098
mw_villagespoints.34614,34614,POINT (35.00140463012417 -15.689364582473132),Puli Mlinde,Vil,30501042131,30501042,30501,305,TA Kapeni,Blantyre,714498.625,8264411.5,35.00123,-15.67098
mw_villagespoints.34615,34615,POINT (35.00140463012417 -15.689364582473132),Kafere,Vil,30501042145,30501042,30501,305,TA Kapeni,Blantyre,714498.625,8264411.5,35.00123,-15.67098
mw_villagespoints.34616,34616,POINT (35.00061215977875 -15.696304654747857),Pazomba,Vil,30501043062,30501043,30501,305,TA Kapeni,Blantyre,714406.4063,8263644.25,35.00043,-15.67792
mw_villagespoints.34617,34617,POINT (35.00061215977875 -15.696304654747857),Magombo,Vil,30501043149,30501043,30501,305,TA Kapeni,Blantyre,714406.4063,8263644.25,35.00043,-15.67792
mw_villagespoints.34618,34618,POINT (35.00061215977875 -15.696304654747857),Steven,Vil,30501043151,30501043,30501,305,TA Kapeni,Blantyre,714406.4063,8263644.25,35.00043,-15.67792
mw_villagespoints.34619,34619,POINT (35.00061215977875 -15.696304654747857),Bestor A. Mlenga,Vil,30501043148,30501043,30501,305,TA Kapeni,Blantyre,714406.4063,8263644.25,35.00043,-15.67792
mw_villagespoints.34620,34620,POINT (35.00061215977875 -15.696304654747857),Halioti,Vil,30501043009,30501043,30501,305,TA Kapeni,Blantyre,714406.4063,8263644.25,35.00043,-15.67792
mw_villagespoints.34621,34621,POINT (35.00061215977875 -15.696304654747857),Kunjawa,Vil,30501043133,30501043,30501,305,TA Kapeni,Blantyre,714406.4063,8263644.25,35.00043,-15.67792
mw_villagespoints.34622,34622,POINT (35.00061215977875 -15.696304654747857),Puli Mlinde,Vil,30501043131,30501043,30501,305,TA Kapeni,Blantyre,714406.4063,8263644.25,35.00043,-15.67792
mw_villagespoints.34623,34623,POINT (35.01418875742281 -15.678153378440134),Justin Mkuweya,Vil,30501044153,30501044,30501,305,TA Kapeni,Blantyre,715881.0313,8265639.25,35.01401,-15.65977
mw_villagespoints.34624,34624,POINT (35.01418875742281 -15.678153378440134),Mandevu,Vil,30501044171,30501044,30501,305,TA Kapeni,Blantyre,715881.0313,8265639.25,35.01401,-15.65977
mw_villagespoints.34625,34625,POINT (35.01418875742281 -15.678153378440134),Galawanda,Vil,30501044129,30501044,30501,305,TA Kapeni,Blantyre,715881.0313,8265639.25,35.01401,-15.65977
mw_villagespoints.34626,34626,POINT (35.01418875742281 -15.678153378440134),Puli Mlinde,Vil,30501044131,30501044,30501,305,TA Kapeni,Blantyre,715881.0313,8265639.25,35.01401,-15.65977
mw_villagespoints.34627,34627,POINT (35.01418875742281 -15.678153378440134),Mpasuka Chiunda,Vil,30501044143,30501044,30501,305,TA Kapeni,Blantyre,715881.0313,8265639.25,35.01401,-15.65977
mw_villagespoints.34628,34628,POINT (35.01418875742281 -15.678153378440134),Makolosa,Vil,30501044152,30501044,30501,305,TA Kapeni,Blantyre,715881.0313,8265639.25,35.01401,-15.65977
mw_villagespoints.34629,34629,POINT (35.01418875742281 -15.678153378440134),Kafere,Vil,30501044145,30501044,30501,305,TA Kapeni,Blantyre,715881.0313,8265639.25,35.01401,-15.65977
mw_villagespoints.34630,34630,POINT (35.03413900443424 -15.679484531452472),Kapeni,Vil,30501045072,30501045,30501,305,TA Kapeni,Blantyre,718018.6563,8265471.5,35.03396,-15.6611
mw_villagespoints.34631,34631,POINT (35.03413900443424 -15.679484531452472),Mlenga,Vil,30501045099,30501045,30501,305,TA Kapeni,Blantyre,718018.6563,8265471.5,35.03396,-15.6611
mw_villagespoints.34632,34632,POINT (35.03413900443424 -15.679484531452472),Down Mkolesya,Vil,30501045155,30501045,30501,305,TA Kapeni,Blantyre,718018.6563,8265471.5,35.03396,-15.6611
mw_villagespoints.34633,34633,POINT (35.03413900443424 -15.679484531452472),Njamba,Vil,30501045156,30501045,30501,305,TA Kapeni,Blantyre,718018.6563,8265471.5,35.03396,-15.6611
mw_villagespoints.34634,34634,POINT (34.976744784607476 -15.84035898748609),Kachulu,Vil,30501046158,30501046,30501,305,TA Kapeni,Blantyre,711698.125,8247726,34.97657,-15.82197
mw_villagespoints.34635,34635,POINT (34.976744784607476 -15.84035898748609),Milambo,Vil,30501046161,30501046,30501,305,TA Kapeni,Blantyre,711698.125,8247726,34.97657,-15.82197
mw_villagespoints.34636,34636,POINT (34.976744784607476 -15.84035898748609),Msusa,Vil,30501046159,30501046,30501,305,TA Kapeni,Blantyre,711698.125,8247726,34.97657,-15.82197
mw_villagespoints.34637,34637,POINT (34.976744784607476 -15.84035898748609),Monjeza,Vil,30501046160,30501046,30501,305,TA Kapeni,Blantyre,711698.125,8247726,34.97657,-15.82197
mw_villagespoints.34638,34638,POINT (34.97684940989594 -15.855118226168631),Kadamanja,Vil,30501047162,30501047,30501,305,TA Kapeni,Blantyre,711693.9375,8246092.5,34.97667,-15.83673
mw_villagespoints.34639,34639,POINT (34.97684940989594 -15.855118226168631),Kabango Kambano,Vil,30501047163,30501047,30501,305,TA Kapeni,Blantyre,711693.9375,8246092.5,34.97667,-15.83673
mw_villagespoints.34640,34640,POINT (34.97684940989594 -15.855118226168631),Milambo,Vil,30501047161,30501047,30501,305,TA Kapeni,Blantyre,711693.9375,8246092.5,34.97667,-15.83673
mw_villagespoints.34641,34641,POINT (34.97684940989594 -15.855118226168631),Kachulu,Vil,30501047158,30501047,30501,305,TA Kapeni,Blantyre,711693.9375,8246092.5,34.97667,-15.83673
mw_villagespoints.34642,34642,POINT (34.97684940989594 -15.855118226168631),Chidzukira,Vil,30501047164,30501047,30501,305,TA Kapeni,Blantyre,711693.9375,8246092.5,34.97667,-15.83673
mw_villagespoints.34643,34643,POINT (34.98619960818584 -15.859943677346633),Kajombo,Vil,30501048052,30501048,30501,305,TA Kapeni,Blantyre,712690.5,8245549,34.98602,-15.84156
mw_villagespoints.34644,34644,POINT (34.98619960818584 -15.859943677346633),Songolo,Vil,30501048165,30501048,30501,305,TA Kapeni,Blantyre,712690.5,8245549,34.98602,-15.84156
mw_villagespoints.34645,34645,POINT (34.98619960818584 -15.859943677346633),Chingondo,Vil,30501048166,30501048,30501,305,TA Kapeni,Blantyre,712690.5,8245549,34.98602,-15.84156
mw_villagespoints.34646,34646,POINT (34.98619960818584 -15.859943677346633),Chuma,Vil,30501048168,30501048,30501,305,TA Kapeni,Blantyre,712690.5,8245549,34.98602,-15.84156
mw_villagespoints.34647,34647,POINT (34.994363239066146 -15.847830629952334),M.Mkoma,Vil,30501049170,30501049,30501,305,TA Kapeni,Blantyre,713577.75,8246881.25,34.99418,-15.82944
mw_villagespoints.34648,34648,POINT (34.994363239066146 -15.847830629952334),Chuma,Vil,30501049168,30501049,30501,305,TA Kapeni,Blantyre,713577.75,8246881.25,34.99418,-15.82944
mw_villagespoints.34649,34649,POINT (34.994363239066146 -15.847830629952334),Daniel,Vil,30501049064,30501049,30501,305,TA Kapeni,Blantyre,713577.75,8246881.25,34.99418,-15.82944
mw_villagespoints.34650,34650,POINT (34.994363239066146 -15.847830629952334),Songolo,Vil,30501049165,30501049,30501,305,TA Kapeni,Blantyre,713577.75,8246881.25,34.99418,-15.82944
mw_villagespoints.34651,34651,POINT (34.99927482449715 -15.83993096900601),Chatha,Vil,30501050172,30501050,30501,305,TA Kapeni,Blantyre,714112.25,8247750.5,34.99909,-15.82154
mw_villagespoints.34652,34652,POINT (35.00210750634728 -15.839696999084198),Chatha,Vil,30501051172,30501051,30501,305,TA Kapeni,Blantyre,714415.9688,8247773.5,35.00193,-15.82131
mw_villagespoints.34653,34653,POINT (35.00486965335156 -15.840130035783947),Naotcha,Vil,30501052024,30501052,30501,305,TA Kapeni,Blantyre,714711.4267,8247722.75,35.00469,-15.82174
mw_villagespoints.34654,34654,POINT (35.00289149840028 -15.833504739746653),Chilobwe,Vil,30501053173,30501053,30501,305,TA Kapeni,Blantyre,714506.5,8248458,35.00271,-15.81512
mw_villagespoints.34655,34655,POINT (35.00289149840028 -15.833504739746653),Chatha,Vil,30501053172,30501053,30501,305,TA Kapeni,Blantyre,714506.5,8248458,35.00271,-15.81512
mw_villagespoints.34656,34656,POINT (35.00673862042825 -15.833365258161145),Naotcha,Vil,30501054024,30501054,30501,305,TA Kapeni,Blantyre,714918.8125,8248469.5,35.00656,-15.81498
